0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.121129715822911,0.6112350418699747,0.5204814208140586,-0.4134452946493013,-0.9667062508164836,0.29512420987523313,1.399848871485735,2.5428164552618306,0.45326745182626765,-0.8849591325775189,0.18975194424473962,-0.42260193326937123,0.1198927505316013,0.46384926035008445,-0.299788726056313,-0.26356711302000235,-0.4374216250112611,-0.009287831907561134,0.032441869716316685,0.024896627810164662
0.5397615393061025,-2.481428789048389,1.2187971547188343,-2.1477272465766304,0.6052636279813934,1.7868653941878472,0.2883323072435604,0.7735781046453276,0.7044243739337223,1.9277716884777023,0.5770075871728839,1.7144962908026231,0.27113601965347756,-1.616442628796193,-0.9918232924043431,-0.10714647995377216,-0.24703680014831877,0.45650622432588683,0.8062840540974404,-0.864129953020203
-3.8001503523913076,2.5328914542596266,-1.347031888304922,0.953894983161488,-0.7305356853347901,-0.5503445763900362,0.034623237295275944,-1.4701892972863337,0.33457825335322416,-1.000495677764665,-0.3984442972660302,-1.1439106905732759,-0.05256730476175368,0.1585994701516984,0.2718384307203421,0.04713945708425267,-0.26902244326071273,0.014499502614152282,0.27495605976441007,-0.07762368060829505
-3.36997940743481,3.5454664812272463,-2.0028156424170507,1.3326146713653813,1.1830413163118432,-0.4535446002865955,0.0683514478675139,-0.5996520783514708,0.4617476875946178,-0.2851861991384357,-0.19353331275464442,-0.24384423038111694,-0.26030922186454597,0.2220658358156229,-0.23106202110775464,0.11207075026611463,-0.17989229071433271,0.4998831290672959,-0.0733054614179856,-0.2117145184504668
-1.677576307925299,0.6467687916619956,-1.6542787273238797,1.0893620115063225,-0.1429876138716879,-1.3700471214938827,1.5128221521110876,1.8257132744133995,-0.3291886099951576,-0.6686283734868812,-0.658870511437436,-0.7059670208022936,-0.1602506501271004,0.30291971103553783,-0.9499502937771117,0.796980737099674,0.43937577577453224,-0.26620682285107006,-0.25806380948026975,0.08840616601953592
2.841113791582783,-6.0621514327221675,2.8579556150237986,0.4229567205004642,-3.1608940214515746,-2.9134751071800946,-3.7044763035484722,-0.5915472687271206,-0.4898585091184335,-1.089825746829276,-0.7955721470205352,1.1770233157258105,0.7319562313661621,0.04355612009617804,-0.4184525907583352,-0.2757987218724376,0.24292867063941737,-0.11178638036996447,0.4794147631563916,0.10540567646177734
-3.8550255063295555,2.904964719395293,-1.3781950024815457,0.7505630388710014,0.5146475885614179,0.12279340294639299,-1.390221098147597,0.4040016644756892,0.07788669779589277,0.7416892774620613,0.2251258681191819,0.42881101858454107,-0.15227531018305998,0.11929754690805516,0.5591356104811,-0.1412662082600625,0.39234510434258624,-0.33950171930375234,0.13084109837128124,-0.16955773272652652
-2.481498622381601,0.4440425527290701,0.1610402048077169,-1.578367045570035,0.1747286306213801,1.8139236854470995,0.8113846445331631,0.25091347564889704,0.3336147399956058,-0.6863983509625546,-0.4594781457544715,-0.7921590346738872,-0.11666133727375136,0.7730870906360443,0.6776054239510131,-0.43838635274177384,-0.4489592502522187,0.10345333081554466,-0.0506222426767691,0.21053318762339923
-2.586875875943262,-0.6760666400820418,1.5948498553540955,-2.4560898952250185,-1.2162562117431346,2.1065813222945,0.55338096018671,0.21514762236745966,0.22739980626979828,-0.10412363829260522,-0.4980099662862237,-1.227859756542084,0.4944849190779963,-0.17686511941745892,0.51472215363136,-0.007134383933592059,0.039770705126239925,0.5449734139939597,0.2994775633785872,0.36153657284630986
-2.2519103649394223,1.3885871697217942,-0.5208322498113388,0.548883247950213,0.14795409961516848,-0.4412235502609212,0.1960501181940017,-0.9877834110933374,0.6262187534069926,-0.7932822790194556,-1.5248407916835265,-0.5197291254022124,-0.43408745150599176,-0.32435396203365513,-0.10313600704959738,0.08788977422573041,-0.12432118568873832,0.6948811807592615,0.27619270007894337,0.14247328043280016
13.329202132681118,-7.081654033744548,2.9510863243424788,0.6037370386339006,9.180391578002341,-3.044726763046029,-6.123746315428917,1.0157604166917247,2.126911943038283,-2.2540482999993072,-1.7536758010266946,-0.7974650068988882,-1.6894972400039905,-0.4526209339834488,2.005965033346365,-0.14352761772835743,-0.7141384305438856,-0.20470641631124997,1.9967744068843771,-0.4500165417301173
25.47212242009952,-6.685182334973461,9.202083010348103,4.743628799805671,-8.33778913558919,-2.3486256850770246,-2.4067231085368075,1.9765069724185156,10.169931183589007,4.751138776688128,-1.2709675614299651,-3.839085961070258,-3.4636039577291458,0.19424017116173053,-1.431936274017485,1.1825639499709746,0.7688188282037105,-1.4940564075470735,-0.9525024609569186,-0.751305673308039
-2.4952645803026825,-0.7817998726165409,-0.44181828681663793,-0.7751946855594632,-0.9862754430504657,1.0312662115746638,-0.023587506453064566,-0.7363607199572999,-0.9158279967343278,0.46094987937318765,0.417648684068147,0.49484724754825016,-0.7112414458834364,0.18405561200077125,-0.24567225304647042,0.4638529890431842,-0.5836489747015885,-0.11546600690850689,0.23870541777540777,-0.16777304844629076
-1.0396402106910643,-0.6053984662463183,0.3346426469765076,-0.7408356505550491,-0.0634041298631387,-0.1948194349230209,1.8006894885059237,-1.4366368569592072,0.13988493703898022,-1.1905423839142437,-0.4179304788722817,-0.686658818694995,0.9940116155958941,0.326354757538249,0.7614222126140342,-0.165094377767293,-0.03560626967166308,0.148397036656906,-0.2096439912780016,-0.23934169959353754
-5.25011028961214,1.8664795886118357,-0.2680713495116598,-0.8025553482009415,-1.2372510755921085,1.926510890828467,-1.0979270657201239,-0.2567848200511107,-0.021731689611087047,0.40964662262138407,-0.4051294729782854,-0.01354247213416715,0.4201160262686465,0.4432079014710304,1.4825809240471897,-0.5380181845521719,0.8803918811101101,-0.5458787620728515,0.009926539394064848,0.17443654344802767
3.2598760516602425,-4.865687831746645,1.6420491915003068,-3.0666164430965015,0.7376517727987235,-0.08490325728721437,2.417649191168815,-0.7426183015270992,-0.8086478372738878,2.6364772933775944,-1.1795220256775902,-0.8846812343746615,-1.7392009297090154,-0.25984361840480014,2.0788528559957706,-1.6043422054794292,-1.0550007597359832,1.469406228013591,0.6530750447711494,1.0493987534313547
2.968979739941295,-3.9709688921127153,3.2178525907490014,-3.956477413060983,-2.0603223555436863,0.26708343047420313,1.5975091471623295,-0.6732044247018093,-0.917799714969233,0.6147127983375454,0.016773930840143947,-1.0012960104342084,0.793619607198975,-3.293358699317337,-0.8656673615301065,1.7158508889735664,3.004403553459535,0.8891707975857721,2.6291028978192537,1.553857166553539
3.732728861530118,-1.5985135046133145,0.5458399431402244,-1.733111873739621,6.559878107107668,1.1532965172525003,0.672178432447087,-0.8200413688465191,1.227621120691452,1.3235943827603065,-0.10896881019389554,0.08537773331685405,0.30697818382306236,-0.7190355482919485,-0.9260961587178134,0.7484236381933814,-0.632544876087525,-1.3025871077983109,-0.41020067337436517,0.19350775662266068
-2.479595052367186,0.03932128880362084,0.07923404121098038,-0.857673587779035,-0.0012260043925809705,1.4233070071221199,0.4094209369947134,0.8306897217501154,0.1271454981709624,-1.0638659154764043,-0.7512803291986523,-0.33678059828413803,-0.22776703463001557,0.9090412468158992,0.029100204887195003,-0.026243125612262053,-0.2421463143330795,0.140998392801153,-0.09742428095532017,-0.6812601771472673
-2.313575959404106,0.6952748627370063,-1.0770104204819175,0.17716464922225747,-0.23837631794460623,-0.4143044896979894,0.3648467690123351,-1.4884462808165093,-0.16869183425986406,0.3532278060329695,0.47486885048838245,-0.1405325895275585,-0.6122562488695493,-0.4701223168445919,-1.4002661146846722,0.4621742367442121,0.35194024706312754,0.8444403849352988,0.20431522939183058,0.6649585184781731
-2.2296517555158903,0.4070481158399062,-0.13958333351068386,-0.3545540617263888,-0.9617321031826669,-0.2923763427584463,0.5547064111054985,-0.8927660473799429,0.1506909169565192,-0.7143777924141878,-1.1680159342614402,-0.7879221779221426,0.19934622107170655,-0.5878482390528096,0.7758170540483136,-0.35169418184861456,0.914731856331637,0.21630953758412358,0.12451193385913788,0.404030091976375
2.422483116922922,-3.1906260760123186,-0.969363200596356,-1.024593717963716,-0.18262603957602203,-1.9251943944421401,4.331509045552921,-1.3964219690091644,-2.1996820066174827,1.808445360780183,-2.3435959315147676,0.002411920212900265,0.1734535461025832,-0.8526703378389234,0.4655156872361199,0.8600351714816321,1.1373641513633332,-0.3281688026231133,1.7722228264324835,-2.602335915930384
-4.437534831356989,1.5238996994785035,-0.09227462144352869,-0.12281451919527375,-1.10218518318203,1.0584423471851474,-1.149849741642494,-1.2889370792753536,-0.010162824915382174,0.5736290746211119,0.4689784188241821,0.7610491978102252,0.4165694192483743,-0.10035711411697867,-0.03838327571454725,-0.15666260061872153,0.19400721912654695,-0.3002776112023834,0.11188630868518633,-0.001365112757970889
-2.4626096949526852,-0.4887313758718068,-0.042909640987445805,0.06953016563405864,-0.8400611899088569,-0.3041469892090942,-1.3881671492535057,-1.3449270262626456,-0.6678998079039673,-1.3058831588508344,0.13325172636879923,-0.10990526589946989,-0.5557154613309067,-0.13105303551739117,-0.347441124870167,0.31408485699890126,-0.5770100915308526,-0.4436384783819549,0.42094697012568855,-0.4465250394176409
-2.385997142482502,-0.5390028862698706,1.3294824548270652,-2.768973857100856,-0.38416058293733285,2.9705850661554845,0.02964455835664459,1.7202275272760401,0.2693314323530858,-0.16234449021333142,-0.5611825808813646,-0.42077541016849723,0.16014360299653418,0.7371917976603373,0.40654727498156346,-0.05771254558286398,-0.3051010410519456,0.15132957622541318,0.05877562870683152,-0.2162741340692796
-0.47167140613244085,-0.37333720905973267,1.1178158384283765,-1.1262059276587508,1.776155539602829,0.7601144531872082,-1.6952351733667308,-0.15552472519395416,0.11655467439487863,-0.0990746008120924,-0.24641598936428927,-0.30073222681023765,0.46332069024814565,-0.5417216494448363,0.01835999635435398,0.05377314186940692,-0.06588617346553238,-0.070143606101148,0.2945264072190747,0.24869057917804707
-2.127218723200054,-0.8346201541191655,0.5024518982903754,-1.6587370381746518,-0.355720384400893,1.7011475868925299,2.017194389144854,1.6784963092972236,0.19357768570866202,-0.5259788246094446,-1.025322603963557,-0.10733956844320142,-0.2934269388057297,0.8648607225764525,0.7599233968056305,0.012522458070267417,-0.28798081632153794,-0.6271372621534288,-0.2534906076295902,0.7535806089037541
-4.206488944496183,2.5853164811241642,-1.4138017258226765,0.8001904381031104,-0.37015514726401066,0.18689919848691508,-0.03018711452535311,-0.5592362941673006,0.05253871604565452,-0.5850058486835087,0.0441220742795721,-0.4891436024146313,-0.27477419248400203,0.2765232990005587,-0.6642945439845128,0.22423341111475698,-0.48799887544000664,-0.03655742869711137,-0.0046095541828097344,0.09487097833730768
-2.659353186978308,-0.8002364352106015,1.3651549301536456,-2.6970419549355524,0.687024070724928,3.203492753385196,-0.9677892725044395,0.7564148548754113,0.005904246442642147,0.2554072773627804,-0.21471971020988273,0.16878908449239038,0.17627778358313545,0.2968688596749851,0.7796611393780781,-0.013445574156540241,-0.06185849942039551,-0.07823029707885182,0.09356808552119994,-0.08705992425721643
-0.16605714844631894,-2.0302740026497297,1.1483278840370905,-1.7898774407209408,-1.1128731132045189,0.9415107872259438,0.6403733319737571,0.3267437256561135,-0.556441713682213,-0.09709824908851139,1.0022519141245534,-0.5656020593752566,-1.0564046366168303,-0.22298047333954948,0.2687305973627106,0.15106572975069374,-0.4270619020793861,-0.19162951257494815,0.408682259626571,0.45445062101603156
-3.0717095829534244,-0.9210113834752663,1.416167483963263,-2.649277317037189,-1.1710557450937318,3.3421853010666993,0.5881442411486719,0.8565925921663513,0.08185625209089599,-1.157674240810933,0.8837305862961616,-0.1728381668836198,0.6868851044245765,0.5548066718290131,0.5911843552465712,0.09963239804465718,-0.29408182659374493,-0.19804110197247354,0.004844757731659337,-0.10354761561133162
-2.4053578465665515,1.4928809790887472,-1.4213681169615822,1.4640332990383225,0.8320903205839439,-1.828733442236592,0.227957051186031,2.0691815133312863,-0.2895838752434311,0.03461640013661247,-0.3714556916187101,0.9830869805510513,0.28132972552467095,-0.6370136392942533,-0.505843655140948,-0.08209530479823468,-1.3969626707528773,-0.1931966918713712,-0.1517664948583451,0.22323253641559188
